task,source_layer,target_rank,downstream_layer,distance,metric,clean_value,intervened_value,delta,abs_delta
conll2003,3,1,4,1,effective_rank,13.618370953947306,1.330584555864334,-12.287786398082972,12.287786398082972
conll2003,3,1,4,1,stable_rank,1.5088715218007565,1.0046423692256212,-0.5042291525751352,0.5042291525751352
conll2003,3,1,4,1,mean_pairwise_cosine,0.5106645291671157,0.9503379454836249,0.43967341631650925,0.43967341631650925
conll2003,3,1,4,1,attention_entropy,1.3059460259974003,2.623761149123311,1.3178151231259108,1.3178151231259108
conll2003,3,1,5,2,effective_rank,14.392296604812145,1.733753900974989,-12.658542703837156,12.658542703837156
conll2003,3,1,5,2,stable_rank,2.046688152477145,1.0883561316877604,-0.9583320207893848,0.9583320207893848
conll2003,3,1,5,2,mean_pairwise_cosine,0.42789528891444206,0.9386044731363654,0.5107091842219234,0.5107091842219234
conll2003,3,1,5,2,attention_entropy,1.5248382221907377,1.4880360830575228,-0.03680213913321495,0.03680213913321495
conll2003,3,2,4,1,effective_rank,13.618370953947306,2.340935282409191,-11.277435671538115,11.277435671538115
conll2003,3,2,4,1,stable_rank,1.5088715218007565,1.077856931835413,-0.4310145899653435,0.4310145899653435
conll2003,3,2,4,1,mean_pairwise_cosine,0.5106645291671157,0.8773368932306767,0.36667236406356096,0.36667236406356096
conll2003,3,2,4,1,attention_entropy,1.3059460259974003,2.4984403839334846,1.1924943579360843,1.1924943579360843
conll2003,3,2,5,2,effective_rank,14.392296604812145,2.7876799274235964,-11.604616677388549,11.604616677388549
conll2003,3,2,5,2,stable_rank,2.046688152477145,1.1658317409455776,-0.8808564115315676,0.8808564115315676
conll2003,3,2,5,2,mean_pairwise_cosine,0.42789528891444206,0.8666632734239101,0.4387679845094681,0.4387679845094681
conll2003,3,2,5,2,attention_entropy,1.5248382221907377,1.463173604104668,-0.06166461808606982,0.06166461808606982
conll2003,3,4,4,1,effective_rank,13.618370953947306,4.407899118959904,-9.210471834987402,9.210471834987402
conll2003,3,4,4,1,stable_rank,1.5088715218007565,1.1816220115870237,-0.3272495102137327,0.3272495102137327
conll2003,3,4,4,1,mean_pairwise_cosine,0.5106645291671157,0.7654058104380965,0.25474128127098083,0.25474128127098083
conll2003,3,4,4,1,attention_entropy,1.3059460259974003,2.3012538203038275,0.9953077943064272,0.9953077943064272
conll2003,3,4,5,2,effective_rank,14.392296604812145,4.9005856066942215,-9.491710998117924,9.491710998117924
conll2003,3,4,5,2,stable_rank,2.046688152477145,1.3550719153136015,-0.6916162371635437,0.6916162371635437
conll2003,3,4,5,2,mean_pairwise_cosine,0.42789528891444206,0.7430749437771738,0.3151796548627317,0.3151796548627317
conll2003,3,4,5,2,attention_entropy,1.5248382221907377,1.4460421614348888,-0.07879606075584888,0.07879606075584888
conll2003,3,8,4,1,effective_rank,13.618370953947306,7.324467107653618,-6.293903846293688,6.293903846293688
conll2003,3,8,4,1,stable_rank,1.5088715218007565,1.3006515484303236,-0.20821997337043285,0.20821997337043285
conll2003,3,8,4,1,mean_pairwise_cosine,0.5106645291671157,0.6609513722360134,0.15028684306889772,0.15028684306889772
conll2003,3,8,4,1,attention_entropy,1.3059460259974003,2.0543322362937033,0.748386210296303,0.748386210296303
conll2003,3,8,5,2,effective_rank,14.392296604812145,8.059734508395195,-6.33256209641695,6.33256209641695
conll2003,3,8,5,2,stable_rank,2.046688152477145,1.5953265447169542,-0.45136160776019096,0.45136160776019096
conll2003,3,8,5,2,mean_pairwise_cosine,0.42789528891444206,0.6177342450246215,0.18983895611017942,0.18983895611017942
conll2003,3,8,5,2,attention_entropy,1.5248382221907377,1.4589331396855414,-0.06590508250519633,0.06590508250519633
conll2003,3,16,4,1,effective_rank,13.618370953947306,10.48795373737812,-3.1304172165691853,3.1304172165691853
conll2003,3,16,4,1,stable_rank,1.5088715218007565,1.4300662856549025,-0.078805236145854,0.078805236145854
conll2003,3,16,4,1,mean_pairwise_cosine,0.5106645291671157,0.5624974025413394,0.05183287337422371,0.05183287337422371
conll2003,3,16,4,1,attention_entropy,1.3059460259974003,1.690066969487816,0.3841209434904158,0.3841209434904158
conll2003,3,16,5,2,effective_rank,14.392296604812145,11.307297594845295,-3.0849990099668503,3.0849990099668503
conll2003,3,16,5,2,stable_rank,2.046688152477145,1.8722979594022036,-0.17439019307494164,0.17439019307494164
conll2003,3,16,5,2,mean_pairwise_cosine,0.42789528891444206,0.4948816755786538,0.06698638666421175,0.06698638666421175
conll2003,3,16,5,2,attention_entropy,1.5248382221907377,1.4881005487404764,-0.036737673450261354,0.036737673450261354
conll2003,3,32,4,1,effective_rank,13.618370953947306,12.891458883881569,-0.7269120700657368,0.7269120700657368
conll2003,3,32,4,1,stable_rank,1.5088715218007565,1.4895893223583698,-0.019282199442386627,0.019282199442386627
conll2003,3,32,4,1,mean_pairwise_cosine,0.5106645291671157,0.5223811301402748,0.011716600973159075,0.011716600973159075
conll2003,3,32,4,1,attention_entropy,1.3059460259974003,1.4395145145244896,0.13356848852708936,0.13356848852708936
conll2003,3,32,5,2,effective_rank,14.392296604812145,13.68876314908266,-0.7035334557294846,0.7035334557294846
conll2003,3,32,5,2,stable_rank,2.046688152477145,2.0041793268173933,-0.04250882565975189,0.04250882565975189
conll2003,3,32,5,2,mean_pairwise_cosine,0.42789528891444206,0.44275593431666493,0.014860645402222872,0.014860645402222872
conll2003,3,32,5,2,attention_entropy,1.5248382221907377,1.4972444861195982,-0.027593736071139574,0.027593736071139574
conll2003,4,1,5,1,effective_rank,14.392296604812145,1.7836825624108315,-12.608614042401314,12.608614042401314
conll2003,4,1,5,1,stable_rank,2.046688152477145,1.083102809265256,-0.9635853432118893,0.9635853432118893
conll2003,4,1,5,1,mean_pairwise_cosine,0.42789528891444206,0.9364614021033049,0.5085661131888628,0.5085661131888628
conll2003,4,1,5,1,attention_entropy,1.5248382221907377,2.3224322143942118,0.797593992203474,0.797593992203474
conll2003,4,2,5,1,effective_rank,14.392296604812145,2.8958504609763622,-11.496446143835783,11.496446143835783
conll2003,4,2,5,1,stable_rank,2.046688152477145,1.196047618985176,-0.8506405334919691,0.8506405334919691
conll2003,4,2,5,1,mean_pairwise_cosine,0.42789528891444206,0.831133037339896,0.4032377484254539,0.4032377484254539
conll2003,4,2,5,1,attention_entropy,1.5248382221907377,2.2860973672941327,0.761259145103395,0.761259145103395
conll2003,4,4,5,1,effective_rank,14.392296604812145,4.95130493119359,-9.440991673618555,9.440991673618555
conll2003,4,4,5,1,stable_rank,2.046688152477145,1.3844858277589083,-0.6622023247182369,0.6622023247182369
conll2003,4,4,5,1,mean_pairwise_cosine,0.42789528891444206,0.7087118558119982,0.2808165668975562,0.2808165668975562
conll2003,4,4,5,1,attention_entropy,1.5248382221907377,2.1934173554182053,0.6685791332274675,0.6685791332274675
conll2003,4,8,5,1,effective_rank,14.392296604812145,7.867154527455568,-6.525142077356577,6.525142077356577
conll2003,4,8,5,1,stable_rank,2.046688152477145,1.6160752568393946,-0.4306128956377506,0.4306128956377506
conll2003,4,8,5,1,mean_pairwise_cosine,0.42789528891444206,0.5929513124283403,0.16505602351389825,0.16505602351389825
conll2003,4,8,5,1,attention_entropy,1.5248382221907377,2.0490017663687468,0.524163544178009,0.524163544178009
conll2003,4,16,5,1,effective_rank,14.392296604812145,11.046546082943678,-3.3457505218684673,3.3457505218684673
conll2003,4,16,5,1,stable_rank,2.046688152477145,1.8841016963124275,-0.16258645616471767,0.16258645616471767
conll2003,4,16,5,1,mean_pairwise_cosine,0.42789528891444206,0.4871614023577422,0.05926611344330013,0.05926611344330013
conll2003,4,16,5,1,attention_entropy,1.5248382221907377,1.748190107755363,0.22335188556462526,0.22335188556462526
conll2003,4,32,5,1,effective_rank,14.392296604812145,13.53594958409667,-0.8563470207154751,0.8563470207154751
conll2003,4,32,5,1,stable_rank,2.046688152477145,1.9957143403589725,-0.050973812118172646,0.050973812118172646
conll2003,4,32,5,1,mean_pairwise_cosine,0.42789528891444206,0.44606995373032987,0.01817466481588781,0.01817466481588781
conll2003,4,32,5,1,attention_entropy,1.5248382221907377,1.6296215234324336,0.10478330124169588,0.10478330124169588
